frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
152,100,100,1705263055894487323,1705263055895107695,10,620372,302,3
152,100,100,1705263055894487323,1705263055895321375,10,834052,303,3
153,100,100,1705263055994849568,1705263055995487608,10,638040,304,3
153,100,100,1705263055994849568,1705263055995712622,10,863054,305,3
154,100,100,1705263056095245149,1705263056095849186,10,604037,306,3
154,100,100,1705263056095245149,1705263056096132537,10,887388,307,3
155,100,100,1705263056195615394,1705263056196213431,10,598037,308,3
155,100,100,1705263056195615394,1705263056196428111,10,812717,309,3
156,100,100,1705263056295988306,1705263056296596678,10,608372,310,3
156,100,100,1705263056295988306,1705263056296810691,10,822385,311,3
157,100,100,1705263056396364552,1705263056397064596,10,700044,312,3
157,100,100,1705263056396364552,1705263056397304277,10,939725,313,3
158,100,100,1705263056496759466,1705263056497563849,10,804383,314,3
158,100,100,1705263056496759466,1705263056497828532,10,1069066,315,3
159,100,100,1705263056597256386,1705263056597952096,10,695710,316,3
159,100,100,1705263056597256386,1705263056598189777,10,933391,317,3
160,100,100,1705263056697643299,1705263056698303340,10,660041,318,3
160,100,100,1705263056697643299,1705263056698534688,10,891389,319,3
161,100,100,1705263056798058880,1705263056798643583,10,584703,320,3
161,100,100,1705263056798058880,1705263056798859597,10,800717,321,3
162,100,100,1705263056898417125,1705263056899121836,10,704711,322,3
162,100,100,1705263056898417125,1705263056899355183,10,938058,323,3
163,100,100,1705263056998814705,1705263056999440411,10,625706,324,3
163,100,100,1705263056998814705,1705263056999667092,10,852387,325,3
164,100,100,1705263057099206952,1705263057099800989,10,594037,326,3
164,100,100,1705263057099206952,1705263057100090007,10,883055,327,3
165,100,100,1705263057199570197,1705263057200208237,10,638040,328,3
165,100,100,1705263057199570197,1705263057200439918,10,869721,329,3
166,100,100,1705263057299966111,1705263057300568815,10,602704,330,3
166,100,100,1705263057299966111,1705263057300785829,10,819718,331,3
167,100,100,1705263057400338023,1705263057400966396,10,628373,332,3
167,100,100,1705263057400338023,1705263057401176742,10,838719,333,3
168,100,100,1705263057500696268,1705263057501547654,10,851386,334,3
168,100,100,1705263057500696268,1705263057501822338,10,1126070,335,3
169,100,100,1705263057601236857,1705263057601964902,10,728045,336,3
169,100,100,1705263057601236857,1705263057602213918,10,977061,337,3
170,100,100,1705263057701640105,1705263057702332481,10,692376,338,3
170,100,100,1705263057701640105,1705263057702564162,10,924057,339,3
171,100,100,1705263057802075354,1705263057802664724,10,589370,340,3
171,100,100,1705263057802075354,1705263057802884071,10,808717,341,3
172,100,100,1705263057902438266,1705263057903088639,10,650373,342,3
172,100,100,1705263057902438266,1705263057903307320,10,869054,343,3
173,100,100,1705263058002804844,1705263058003421216,10,616372,344,3
173,100,100,1705263058002804844,1705263058003639896,10,835052,345,3
174,100,100,1705263058103194424,1705263058103799462,10,605038,346,3
174,100,100,1705263058103194424,1705263058104081479,10,887055,347,3
175,100,100,1705263058203569337,1705263058204177708,10,608371,348,3
175,100,100,1705263058203569337,1705263058204391054,10,821717,349,3
176,100,100,1705263058303953916,1705263058304526952,10,573036,350,3
176,100,100,1705263058303953916,1705263058304743632,10,789716,351,3
177,100,100,1705263058404307494,1705263058404871529,10,564035,352,3
177,100,100,1705263058404307494,1705263058405143546,10,836052,353,3
178,100,100,1705263058504654738,1705263058505342114,10,687376,354,3
178,100,100,1705263058504654738,1705263058505578129,10,923391,355,3
179,100,100,1705263058605083987,1705263058605689358,10,605371,356,3
179,100,100,1705263058605083987,1705263058605969709,10,885722,357,3
180,100,100,1705263058705456233,1705263058706114274,10,658041,358,3
180,100,100,1705263058705456233,1705263058706341621,10,885388,359,3
181,100,100,1705263058805832812,1705263058806433516,10,600704,360,3
181,100,100,1705263058805832812,1705263058806648529,10,815717,361,3
182,100,100,1705263058906210391,1705263058906779426,10,569035,362,3
182,100,100,1705263058906210391,1705263058907050110,10,839719,363,3
183,100,100,1705263059006562969,1705263059007148672,10,585703,364,3
183,100,100,1705263059006562969,1705263059007362352,10,799383,365,3
184,100,100,1705263059106937881,1705263059107507250,10,569369,366,3
184,100,100,1705263059106937881,1705263059107726597,10,788716,367,3
185,100,100,1705263059207293126,1705263059207996169,10,703043,368,3
185,100,100,1705263059207293126,1705263059208239518,10,946392,369,3
186,100,100,1705263059307700707,1705263059308336413,10,635706,370,3
186,100,100,1705263059307700707,1705263059308553426,10,852719,371,3
187,100,100,1705263059408099621,1705263059408664989,10,565368,372,3
187,100,100,1705263059408099621,1705263059408876669,10,777048,373,3
188,100,100,1705263059508446198,1705263059509242581,10,796383,374,3
188,100,100,1705263059508446198,1705263059509502597,10,1056399,375,3
189,100,100,1705263059608931784,1705263059609560823,10,629039,376,3
189,100,100,1705263059608931784,1705263059609786504,10,854720,377,3
190,100,100,1705263059709316363,1705263059709998739,10,682376,378,3
190,100,100,1705263059709316363,1705263059710224420,10,908057,379,3
191,100,100,1705263059809694609,1705263059810399653,10,705044,380,3
191,100,100,1705263059809694609,1705263059810610333,10,915724,381,3
192,100,100,1705263059910176528,1705263059910732896,10,556368,382,3
192,100,100,1705263059910176528,1705263059910991912,10,815384,383,3
193,100,100,1705263060010521106,1705263060011140811,10,619705,384,3
193,100,100,1705263060010521106,1705263060011353824,10,832718,385,3
194,100,100,1705263060110880350,1705263060111487388,10,607038,386,3
194,100,100,1705263060110880350,1705263060111703068,10,822718,387,3
195,100,100,1705263060211257930,1705263060211843299,10,585369,388,3
195,100,100,1705263060211257930,1705263060212114650,10,856720,389,3
196,100,100,1705263060311618508,1705263060312218878,10,600370,390,3
196,100,100,1705263060311618508,1705263060325885062,10,14266554,391,3
197,100,100,1705263060411999754,1705263060412629126,10,629372,392,3
197,100,100,1705263060411999754,1705263060412842806,10,843052,393,3
198,100,100,1705263060512382667,1705263060513215385,10,832718,394,3
198,100,100,1705263060512382667,1705263060513471735,10,1089068,395,3
199,100,100,1705263060612832917,1705263060613499625,10,666708,396,3
199,100,100,1705263060612832917,1705263060613732640,10,899723,397,3
200,100,100,1705263060713246499,1705263060714395237,10,1148738,398,3
201,100,100,1705263060800945622,1705263060801705003,15,759381,399,3
201,100,100,1705263060800945622,1705263060802034357,15,1088735,400,3
202,100,100,1705263060868042131,1705263060868681171,15,639040,401,3
202,100,100,1705263060868042131,1705263060868933520,15,891389,402,3
203,100,100,1705263060935105304,1705263060935810348,15,705044,403,3
203,100,100,1705263060935105304,1705263060936088698,15,983394,404,3
204,100,100,1705263061002243815,1705263061003002195,15,758380,405,3
204,100,100,1705263061002243815,1705263061003222209,15,978394,406,3
205,100,100,1705263061069374992,1705263061070096703,15,721711,407,3
205,100,100,1705263061069374992,1705263061070319384,15,944392,408,3
206,100,100,1705263061136494168,1705263061137242215,15,748047,409,3
206,100,100,1705263061136494168,1705263061137466896,15,972728,410,3
207,100,100,1705263061203661014,1705263061204562070,15,901056,411,3
207,100,100,1705263061203661014,1705263061204821753,15,1160739,412,3
208,100,100,1705263061270911866,1705263061271707249,15,795383,413,3
208,100,100,1705263061270911866,1705263061272018601,15,1106735,414,3
209,100,100,1705263061338108380,1705263061338866094,15,757714,415,3
209,100,100,1705263061338108380,1705263061339166446,15,1058066,416,3
210,100,100,1705263061405267893,1705263061406012272,15,744379,417,3
210,100,100,1705263061405267893,1705263061406219618,15,951725,418,3
211,100,100,1705263061472394069,1705263061473125115,15,731046,419,3
211,100,100,1705263061472394069,1705263061473332128,15,938059,420,3
212,100,100,1705263061539525580,1705263061540338964,15,813384,421,3
212,100,100,1705263061539525580,1705263061540562311,15,1036731,422,3
213,100,100,1705263061606741096,1705263061607501476,15,760380,423,3
213,100,100,1705263061606741096,1705263061607724824,15,983728,424,3
214,100,100,1705263061673925276,1705263061674619653,15,694377,425,3
214,100,100,1705263061673925276,1705263061674827999,15,902723,426,3
215,100,100,1705263061741062454,1705263061741779165,15,716711,427,3
215,100,100,1705263061741062454,1705263061742134521,15,1072067,428,3
216,100,100,1705263061808189964,1705263061808876340,15,686376,429,3
216,100,100,1705263061808189964,1705263061809143690,15,953726,430,3
217,100,100,1705263061875317474,1705263061876025185,15,707711,431,3
217,100,100,1705263061875317474,1705263061876228531,15,911057,432,3
218,100,100,1705263061942432317,1705263061943139028,15,706711,433,3
218,100,100,1705263061942432317,1705263061943342707,15,910390,434,3
219,100,100,1705263062009594496,1705263062010321875,15,727379,435,3
219,100,100,1705263062009594496,1705263062010536555,15,942059,436,3
220,100,100,1705263062076740008,1705263062077423384,15,683376,437,3
220,100,100,1705263062076740008,1705263062077620396,15,880388,438,3
221,100,100,1705263062143877519,1705263062144539560,15,662041,439,3
221,100,100,1705263062143877519,1705263062144751240,15,873721,440,3
